initial,initial_label,rhyme,final,reading,status,sino_entry_count,character_count,example_characters
x,x,wang,ng,xwang,gap,0,0,
x,x,wueng,ng,xwueng,gap,0,0,
x,x,wung,ng,xwung,gap,0,0,
x,x,yang,ng,xyang,gap,0,0,
x,x,yeng,ng,xyeng,gap,0,0,
x,x,yeong,ng,xyeong,gap,0,0,
x,x,yng,ng,xyng,gap,0,0,
x,x,aay,y,xaay,gap,0,0,
x,x,aey,y,xaey,gap,0,0,
x,x,ay,y,xay,gap,0,0,
x,x,eoy,y,xeoy,gap,0,0,
x,x,ey,y,xey,gap,0,0,
x,x,uy,y,xuy,gap,0,0,
x,x,waay,y,xwaay,gap,0,0,
x,x,waey,y,xwaey,gap,0,0,
x,x,way,y,xway,gap,0,0,
x,x,wey,y,xwey,gap,0,0,
x,x,wy,y,xwy,attested,28,28,彗隋遂蔧澻隧隨檖燧璲穗穟
x,x,y,y,xy,gap,0,0,
x,x,yay,y,xyay,gap,0,0,
x,x,aaw,w,xaaw,gap,0,0,
x,x,aew,w,xaew,gap,0,0,
x,x,aw,w,xaw,gap,0,0,
x,x,eow,w,xeow,gap,0,0,
x,x,ew,w,xew,gap,0,0,
x,x,iaew,w,xiaew,gap,0,0,
x,x,iaw,w,xiaw,gap,0,0,
x,x,iew,w,xiew,gap,0,0,
x,x,iw,w,xiw,gap,0,0,
x,x,oew,w,xoew,gap,0,0,
x,x,ow,w,xow,gap,0,0,
x,x,yeow,w,xyeow,gap,0,0,
x,x,aei,i,xaei,gap,0,0,
x,x,ai,i,xai,gap,0,0,
x,x,i,i,xi,attested,34,34,巳寺汜似佀攺兕姒孠泤祀柌
x,x,uei,i,xuei,gap,0,0,
x,x,waei,i,xwaei,gap,0,0,
x,x,wai,i,xwai,gap,0,0,
x,x,wi,i,xwi,gap,0,0,
x,x,aak,k,xaak,gap,0,0,
x,x,aek,k,xaek,gap,0,0,
x,x,ak,k,xak,gap,0,0,
x,x,ek,k,xek,gap,0,0,
x,x,eok,k,xeok,gap,0,0,
x,x,iaak,k,xiaak,gap,0,0,
x,x,iak,k,xiak,gap,0,0,
x,x,iek,k,xiek,gap,0,0,
x,x,ik,k,xik,attested,6,6,夕汐穸席蓆𨛳
x,x,iok,k,xiok,gap,0,0,
x,x,iuk,k,xiuk,gap,0,0,
x,x,oek,k,xoek,gap,0,0,
x,x,ok,k,xok,gap,0,0,
x,x,uaak,k,xuaak,gap,0,0,
x,x,uek,k,xuek,gap,0,0,
x,x,uk,k,xuk,gap,0,0,
x,x,waak,k,xwaak,gap,0,0,
x,x,waek,k,xwaek,gap,0,0,
x,x,yeok,k,xyeok,gap,0,0,
x,x,yk,k,xyk,gap,0,0,
x,x,aach,ch,xaach,gap,0,0,
x,x,ach,ch,xach,gap,0,0,
x,x,aech,ch,xaech,gap,0,0,
x,x,och,ch,xoch,gap,0,0,
x,x,oech,ch,xoech,attested,4,4,俗藚續𩌮
x,x,uch,ch,xuch,gap,0,0,
x,x,uech,ch,xuech,gap,0,0,
x,x,aat,t,xaat,gap,0,0,
x,x,aet,t,xaet,gap,0,0,
x,x,at,t,xat,gap,0,0,
x,x,eot,t,xeot,attested,2,2,㿱𧋍
x,x,et,t,xet,gap,0,0,
x,x,iat,t,xiat,gap,0,0,
x,x,iet,t,xiet,gap,0,0,
x,x,it,t,xit,gap,0,0,
x,x,oet,t,xoet,gap,0,0,
x,x,ot,t,xot,gap,0,0,
x,x,t,t,xt,gap,0,0,
x,x,uet,t,xuet,gap,0,0,
x,x,ut,t,xut,gap,0,0,
x,x,waet,t,xwaet,gap,0,0,
x,x,wat,t,xwat,gap,0,0,
x,x,woet,t,xwoet,gap,0,0,
x,x,wot,t,xwot,gap,0,0,
x,x,yeot,t,xyeot,gap,0,0,
x,x,yt,t,xyt,gap,0,0,
x,x,aets,ts,xaets,gap,0,0,
x,x,ats,ts,xats,gap,0,0,
x,x,eots,ts,xeots,gap,0,0,
x,x,ets,ts,xets,gap,0,0,
x,x,aap,p,xaap,gap,0,0,
x,x,aep,p,xaep,gap,0,0,
x,x,ap,p,xap,gap,0,0,
x,x,eop,p,xeop,gap,0,0,
x,x,ep,p,xep,gap,0,0,
x,x,iep,p,xiep,gap,0,0,
x,x,ip,p,xip,attested,13,13,習槢褶隰霫飁騽襲鰼䒁𥱵𦸚
x,x,oep,p,xoep,gap,0,0,
x,x,op,p,xop,gap,0,0,
x,x,p,p,xp,gap,0,0,
x,x,yp,p,xyp,gap,0,0,
x,x,eov,v,xeov,gap,0,0,
x,x,ev,v,xev,gap,0,0,
x,x,ov,v,xov,gap,0,0,
x,x,aenn,nn,xaenn,gap,0,0,
x,x,ann,nn,xann,gap,0,0,
x,x,enn,nn,xenn,gap,0,0,
x,x,eonn,nn,xeonn,gap,0,0,
x,x,onn,nn,xonn,gap,0,0,
x,x,aeyh,h,xaeyh,gap,0,0,
x,x,ah,h,xah,gap,0,0,
x,x,ayh,h,xayh,gap,0,0,
x,x,emh,h,xemh,gap,0,0,
x,x,eomh,h,xeomh,gap,0,0,
x,x,ueh,h,xueh,gap,0,0,
x,x,uh,h,xuh,gap,0,0,
x,x,r,r,xr,gap,0,0,
x,x,,open,x,gap,0,0,
x,x,a,open,xa,gap,0,0,
x,x,aa,open,xaa,attested,5,5,灺抯斜謝䔑
x,x,ae,open,xae,attested,5,5,邪衺榭㴬䵦
x,x,au,open,xau,gap,0,0,
x,x,e,open,xe,gap,0,0,
x,x,eo,open,xeo,gap,0,0,
x,x,eou,open,xeou,gap,0,0,
x,x,eu,open,xeu,gap,0,0,
x,x,ia,open,xia,gap,0,0,
x,x,iaeu,open,xiaeu,gap,0,0,
x,x,iau,open,xiau,gap,0,0,
x,x,ie,open,xie,gap,0,0,
x,x,ieu,open,xieu,gap,0,0,
x,x,iou,open,xiou,gap,0,0,
x,x,iu,open,xiu,gap,0,0,
x,x,o,open,xo,gap,0,0,
x,x,oe,open,xoe,gap,0,0,
x,x,oeu,open,xoeu,attested,10,10,囚汓岫泅牰苬袖慒鮂𥥉
x,x,ou,open,xou,gap,0,0,
x,x,u,open,xu,gap,0,0,
x,x,ua,open,xua,gap,0,0,
x,x,uae,open,xuae,gap,0,0,
x,x,ue,open,xue,attested,16,16,序抒俆徐敘漵緒嶼藇鱮䍱䣄
x,x,ueo,open,xueo,attested,9,9,軎彗槥篲轊鏏𢅫𥱵𪔊
x,x,wa,open,xwa,gap,0,0,
x,x,wae,open,xwae,gap,0,0,
x,x,yeo,open,xyeo,gap,0,0,
x,x,yeou,open,xyeou,gap,0,0,
y,y,aan,n,yaan,gap,0,0,
y,y,aen,n,yaen,gap,0,0,
y,y,an,n,yan,gap,0,0,
y,y,en,n,yen,attested,32,26,延衍埏涎焉狿郔羡莚演漹筵
y,y,eon,n,yeon,gap,0,0,
y,y,ian,n,yian,gap,0,0,
y,y,ien,n,yien,gap,0,0,
y,y,in,n,yin,attested,31,24,廴引弞洕蚓寅鈏靷夤酳戭蔩
y,y,n,n,yn,attested,13,13,姸狺訔豜猌硯銀嚚檭礥㿼𪙤
y,y,oen,n,yoen,gap,0,0,
y,y,on,n,yon,gap,0,0,
y,y,uaen,n,yuaen,gap,0,0,
y,y,uan,n,yuan,gap,0,0,
y,y,uen,n,yuen,attested,26,26,抁沇兖沿捐掾渷萒鈆鉛馻鳶
y,y,ueon,n,yueon,gap,0,0,
y,y,uin,n,yuin,gap,0,0,
y,y,un,n,yun,attested,10,10,尹允勻狁玧畇馻䪳𡴞𧉃
y,y,waan,n,ywaan,gap,0,0,
y,y,waen,n,ywaen,gap,0,0,
y,y,wan,n,ywan,gap,0,0,
y,y,woen,n,ywoen,gap,0,0,
y,y,won,n,ywon,gap,0,0,
y,y,wyn,n,ywyn,gap,0,0,
y,y,yeon,n,yyeon,gap,0,0,
y,y,yn,n,yyn,gap,0,0,
y,y,aam,m,yaam,gap,0,0,
y,y,aem,m,yaem,gap,0,0,
y,y,am,m,yam,gap,0,0,
y,y,em,m,yem,attested,1,1,炎
y,y,eom,m,yeom,gap,0,0,
y,y,iem,m,yiem,gap,0,0,
y,y,im,m,yim,attested,51,49,冘夵阽剡婬淊淡淫扊棪焰焱
y,y,m,m,ym,attested,4,4,乑䫴𠪚𪔰
y,y,oem,m,yoem,gap,0,0,
y,y,om,m,yom,gap,0,0,
y,y,ym,m,yym,gap,0,0,
y,y,yom,m,yyom,gap,0,0,
y,y,aang,ng,yaang,gap,0,0,
y,y,aeng,ng,yaeng,gap,0,0,
y,y,ang,ng,yang,attested,25,22,羊佯徉昜恙样𦭵崵陽敭暘楊
y,y,eng,ng,yeng,attested,25,21,洋烊痒眻羕揚蛘煬瑒詳漾瘍
y,y,eong,ng,yeong,gap,0,0,
y,y,iaang,ng,yiaang,gap,0,0,
y,y,iang,ng,yiang,gap,0,0,
y,y,ieng,ng,yieng,gap,0,0,
y,y,ing,ng,ying,attested,31,31,孕盈浧郢梬𨜏塋媵楹潁膡嬴
y,y,iong,ng,yiong,gap,0,0,
y,y,iung,ng,yiung,gap,0,0,
y,y,oeng,ng,yoeng,gap,0,0,
y,y,ong,ng,yong,attested,51,49,用甬俑勇埇容悀涌庸恿䡆傛
y,y,uaang,ng,yuaang,gap,0,0,
y,y,ueng,ng,yueng,gap,0,0,
y,y,ung,ng,yung,attested,5,5,肜雄熊融瀜
y,y,waang,ng,ywaang,gap,0,0,
y,y,waeng,ng,ywaeng,gap,0,0,
y,y,wang,ng,ywang,gap,0,0,
y,y,wueng,ng,ywueng,gap,0,0,
y,y,wung,ng,ywung,gap,0,0,
y,y,yang,ng,yyang,gap,0,0,
y,y,yeng,ng,yyeng,gap,0,0,
y,y,yeong,ng,yyeong,gap,0,0,
y,y,yng,ng,yyng,gap,0,0,
y,y,aay,y,yaay,gap,0,0,
y,y,aey,y,yaey,gap,0,0,
y,y,ay,y,yay,attested,3,3,佁䑂𦚪
y,y,eoy,y,yeoy,gap,0,0,
y,y,ey,y,yey,gap,0,0,
y,y,uy,y,yuy,gap,0,0,
y,y,waay,y,ywaay,gap,0,0,
y,y,waey,y,ywaey,gap,0,0,
y,y,way,y,yway,gap,0,0,
y,y,wey,y,ywey,gap,0,0,
y,y,wy,y,ywy,gap,0,0,
y,y,y,y,yy,gap,0,0,
y,y,yay,y,yyay,gap,0,0,
y,y,aaw,w,yaaw,gap,0,0,
y,y,aew,w,yaew,gap,0,0,
y,y,aw,w,yaw,gap,0,0,
y,y,eow,w,yeow,gap,0,0,
y,y,ew,w,yew,attested,2,2,鴞𨚙
y,y,iaew,w,yiaew,gap,0,0,
y,y,iaw,w,yiaw,gap,0,0,
y,y,iew,w,yiew,gap,0,0,
y,y,iw,w,yiw,gap,0,0,
y,y,oew,w,yoew,gap,0,0,
y,y,ow,w,yow,gap,0,0,
y,y,yeow,w,yyeow,gap,0,0,
y,y,aei,i,yaei,gap,0,0,
y,y,ai,i,yai,gap,0,0,
y,y,i,i,yi,gap,0,0,
y,y,uei,i,yuei,gap,0,0,
y,y,waei,i,ywaei,gap,0,0,
y,y,wai,i,ywai,gap,0,0,
y,y,wi,i,ywi,gap,0,0,
y,y,aak,k,yaak,gap,0,0,
y,y,aek,k,yaek,gap,0,0,
y,y,ak,k,yak,attested,18,18,礿敫㜰藥蘥躍禴籥籰鸙㿑䋤
y,y,ek,k,yek,attested,18,18,龠櫟瀹爚纅鑰䖃䟑䠯䢲𠩃𤄶
y,y,eok,k,yeok,gap,0,0,
y,y,iaak,k,yiaak,gap,0,0,
y,y,iak,k,yiak,gap,0,0,
y,y,iek,k,yiek,gap,0,0,
y,y,ik,k,yik,attested,79,79,弋亦坄役杙芅易炈奕帟弈疫
y,y,iok,k,yiok,gap,0,0,
y,y,iuk,k,yiuk,gap,0,0,
y,y,oek,k,yoek,gap,0,0,
y,y,ok,k,yok,attested,9,9,谷浴欲輍慾鋊鵒𤞞𩀑
y,y,uaak,k,yuaak,gap,0,0,
y,y,uek,k,yuek,gap,0,0,
y,y,uk,k,yuk,attested,26,26,育哊囿昱堉淯喅棛焴粥𦱀逳
y,y,waak,k,ywaak,gap,0,0,
y,y,waek,k,ywaek,gap,0,0,
y,y,yeok,k,yyeok,gap,0,0,
y,y,yk,k,yyk,gap,0,0,
y,y,aach,ch,yaach,gap,0,0,
y,y,ach,ch,yach,gap,0,0,
y,y,aech,ch,yaech,gap,0,0,
y,y,och,ch,yoch,gap,0,0,
y,y,oech,ch,yoech,gap,0,0,
y,y,uch,ch,yuch,gap,0,0,
y,y,uech,ch,yuech,gap,0,0,
y,y,aat,t,yaat,gap,0,0,
y,y,aet,t,yaet,gap,0,0,
y,y,at,t,yat,attested,4,4,抴娧蛻說
y,y,eot,t,yeot,gap,0,0,
y,y,et,t,yet,attested,4,4,悅閱䓲𧀲
y,y,iat,t,yiat,gap,0,0,
y,y,iet,t,yiet,gap,0,0,
y,y,it,t,yit,attested,12,12,佚劮佾欥泆軼逸溢鎰齸䭿䳀
y,y,oet,t,yoet,gap,0,0,
y,y,ot,t,yot,gap,0,0,
y,y,t,t,yt,attested,8,8,汨嵲蜺臲闑㔎𠡝𡶫
y,y,uet,t,yuet,gap,0,0,
y,y,ut,t,yut,attested,21,21,聿欥芛矞銉噊潏燏遹鴪繘𧑐
y,y,waet,t,ywaet,gap,0,0,
y,y,wat,t,ywat,gap,0,0,
y,y,woet,t,ywoet,gap,0,0,
y,y,wot,t,ywot,gap,0,0,
y,y,yeot,t,yyeot,gap,0,0,
y,y,yt,t,yyt,gap,0,0,
y,y,aets,ts,yaets,gap,0,0,
y,y,ats,ts,yats,gap,0,0,
y,y,eots,ts,yeots,gap,0,0,
y,y,ets,ts,yets,gap,0,0,
y,y,aap,p,yaap,gap,0,0,
y,y,aep,p,yaep,gap,0,0,
y,y,ap,p,yap,gap,0,0,
y,y,eop,p,yeop,gap,0,0,
y,y,ep,p,yep,attested,9,9,殜曄曅燁皣瞱饁爗𩐱
y,y,iep,p,yiep,gap,0,0,
y,y,ip,p,yip,attested,12,12,枼偞揲孴楪殜煠葉熠䈎鍱㯿
y,y,oep,p,yoep,gap,0,0,
y,y,op,p,yop,gap,0,0,
y,y,p,p,yp,attested,3,3,岌曄㱞
y,y,yp,p,yyp,gap,0,0,
y,y,eov,v,yeov,gap,0,0,
y,y,ev,v,yev,gap,0,0,
y,y,ov,v,yov,gap,0,0,
y,y,aenn,nn,yaenn,gap,0,0,
y,y,ann,nn,yann,gap,0,0,
y,y,enn,nn,yenn,gap,0,0,
y,y,eonn,nn,yeonn,gap,0,0,
y,y,onn,nn,yonn,gap,0,0,
y,y,aeyh,h,yaeyh,gap,0,0,
y,y,ah,h,yah,gap,0,0,
y,y,ayh,h,yayh,gap,0,0,
y,y,emh,h,yemh,gap,0,0,
y,y,eomh,h,yeomh,gap,0,0,
y,y,ueh,h,yueh,gap,0,0,
y,y,uh,h,yuh,gap,0,0,
y,y,r,r,yr,attested,56,53,二尒弍而耳佴兒刵咡㛅峏洏
y,y,,open,y,attested,161,150,巳以匜台圯夷异扡伿佁宐攺
y,y,a,open,ya,attested,21,21,也冶邪夜耶虵射斜野釾椰瑘
y,y,aa,open,yaa,gap,0,0,
y,y,ae,open,yae,gap,0,0,
y,y,au,open,yau,attested,30,29,抭恌筄軺愮摇溔猺瑤䔄覞餆
y,y,e,open,ye,attested,29,29,丿𠂆曵呭抴泄枻洩袣詍跇裔
y,y,eo,open,yeo,gap,0,0,
y,y,eou,open,yeou,gap,0,0,
y,y,eu,open,yeu,attested,30,29,姚洮烑珧舀陶傜嗂媱搖榣遙
y,y,ia,open,yia,gap,0,0,
y,y,iaeu,open,yiaeu,gap,0,0,
y,y,iau,open,yiau,gap,0,0,
y,y,ie,open,yie,gap,0,0,
y,y,ieu,open,yieu,gap,0,0,
y,y,iou,open,yiou,gap,0,0,
y,y,iu,open,yiu,attested,55,51,又冘友尤右卣囮忧抌攸沋甹
y,y,o,open,yo,gap,0,0,
y,y,oe,open,yoe,gap,0,0,
y,y,oeu,open,yoeu,gap,0,0,
y,y,ou,open,you,attested,59,51,由有丣佑油狖邮宥斿柚牰疣
y,y,u,open,yu,attested,121,103,与予伃余妤忬抌臾俞悇狳舀
y,y,ua,open,yua,gap,0,0,
y,y,uae,open,yuae,gap,0,0,
y,y,ue,open,yue,attested,6,6,睿蜹銳銴叡䓲
y,y,ueo,open,yueo,gap,0,0,
y,y,wa,open,ywa,gap,0,0,
y,y,wae,open,ywae,gap,0,0,
y,y,yeo,open,yyeo,gap,0,0,
y,y,yeou,open,yyeou,gap,0,0,
z,z,aan,n,zaan,attested,2,2,虥𡎻
z,z,aen,n,zaen,gap,0,0,
z,z,an,n,zan,attested,27,23,戔帴殘賛攅鄼瓉囋㜺灒讃禶
z,z,en,n,zen,attested,39,30,俴剪帴媊揃湔煎葏葥戩㨵榗
z,z,eon,n,zeon,gap,0,0,
z,z,ian,n,zian,gap,0,0,
z,z,ien,n,zien,gap,0,0,
z,z,in,n,zin,attested,46,43,枃前洊津晉栫歬荐帴淺湔牋
z,z,n,n,zn,gap,0,0,
z,z,oen,n,zoen,gap,0,0,
z,z,on,n,zon,attested,25,24,存𨚲拵捘栫焌尊臶袸僔噂嶟
z,z,uaen,n,zuaen,gap,0,0,
z,z,uan,n,zuan,gap,0,0,
z,z,uen,n,zuen,attested,19,19,仝全吮泉牷隽剶朘葲雋鋑臇
z,z,ueon,n,zueon,gap,0,0,
z,z,uin,n,zuin,gap,0,0,
z,z,un,n,zun,attested,18,17,俊晙焌畯跧僎儁㕙嶟餕寯遵
z,z,waan,n,zwaan,gap,0,0,
z,z,waen,n,zwaen,gap,0,0,
z,z,wan,n,zwan,attested,26,22,菆攅繤鄼櫕纂儹劗纉巑酇鑚
z,z,woen,n,zwoen,gap,0,0,
z,z,won,n,zwon,gap,0,0,
z,z,wyn,n,zwyn,gap,0,0,
z,z,yeon,n,zyeon,gap,0,0,
z,z,yn,n,zyn,gap,0,0,
z,z,aam,m,zaam,gap,0,0,
z,z,aem,m,zaem,gap,0,0,
z,z,am,m,zam,attested,19,15,寁慚慙撍暫槧鏨鐕蠶㟛㨻䍼
z,z,em,m,zem,attested,15,14,昝嵌㔆撏歜篸簪蹔㣅䐶䣟䭕
z,z,eom,m,zeom,gap,0,0,
z,z,iem,m,ziem,gap,0,0,
z,z,im,m,zim,attested,65,56,尖兓埐浸梣梫朁祲鈂綅僭漸
z,z,m,m,zm,gap,0,0,
z,z,oem,m,zoem,gap,0,0,
z,z,om,m,zom,gap,0,0,
z,z,ym,m,zym,gap,0,0,
z,z,yom,m,zyom,gap,0,0,
z,z,aang,ng,zaang,gap,0,0,
z,z,aeng,ng,zaeng,gap,0,0,
z,z,ang,ng,zang,attested,44,39,匠佯戕匨奘样將葬臧槳漿獎
z,z,eng,ng,zeng,attested,1,1,汫
z,z,eong,ng,zeong,gap,0,0,
z,z,iaang,ng,ziaang,gap,0,0,
z,z,iang,ng,ziang,gap,0,0,
z,z,ieng,ng,zieng,gap,0,0,
z,z,ing,ng,zing,attested,33,29,妌阱夝穽婧情淨猙𩇕晴睜竫
z,z,iong,ng,ziong,gap,0,0,
z,z,iung,ng,ziung,gap,0,0,
z,z,oeng,ng,zoeng,gap,0,0,
z,z,ong,ng,zong,attested,32,30,从宗倧孮從悰淙琮慒綜樅潨
z,z,uaang,ng,zuaang,gap,0,0,
z,z,ueng,ng,zueng,gap,0,0,
z,z,ung,ng,zung,attested,68,57,偬堫嵕揔曾猣椶㷓葼嵸䁓稯
z,z,waang,ng,zwaang,gap,0,0,
z,z,waeng,ng,zwaeng,gap,0,0,
z,z,wang,ng,zwang,gap,0,0,
z,z,wueng,ng,zwueng,gap,0,0,
z,z,wung,ng,zwung,gap,0,0,
z,z,yang,ng,zyang,gap,0,0,
z,z,yeng,ng,zyeng,gap,0,0,
z,z,yeong,ng,zyeong,gap,0,0,
z,z,yng,ng,zyng,gap,0,0,
z,z,aay,y,zaay,gap,0,0,
z,z,aey,y,zaey,gap,0,0,
z,z,ay,y,zay,attested,39,32,才再在材災灾哉宰栽烖財渽
z,z,eoy,y,zeoy,gap,0,0,
z,z,ey,y,zey,gap,0,0,
z,z,uy,y,zuy,attested,5,5,最蕞𢃒𥳣𧎹
z,z,waay,y,zwaay,gap,0,0,
z,z,waey,y,zwaey,gap,0,0,
z,z,way,y,zway,gap,0,0,
z,z,wey,y,zwey,gap,0,0,
z,z,wy,y,zwy,attested,21,21,洅夎捘崔脧晬祽罪辠嗺嶊慛
z,z,y,y,zy,gap,0,0,
z,z,yay,y,zyay,gap,0,0,
z,z,aaw,w,zaaw,gap,0,0,
z,z,aew,w,zaew,gap,0,0,
z,z,aw,w,zaw,attested,22,21,造棗艁嘈漕遭璪糟螬繰藻鐰
z,z,eow,w,zeow,gap,0,0,
z,z,ew,w,zew,attested,12,11,早皁槽繅褿醩趮躁竈㷮𣩒
z,z,iaew,w,ziaew,gap,0,0,
z,z,iaw,w,ziaw,gap,0,0,
z,z,iew,w,ziew,gap,0,0,
z,z,iw,w,ziw,attested,10,10,蚤曹傮璅蓸澡艚薻䏆𣍘
z,z,oew,w,zoew,gap,0,0,
z,z,ow,w,zow,attested,13,11,走奏掫陬棷楱緅鯫㔌䠫𣠏
z,z,yeow,w,zyeow,gap,0,0,
z,z,aei,i,zaei,gap,0,0,
z,z,ai,i,zai,gap,0,0,
z,z,i,i,zi,attested,170,137,子仔夘孖字自孜杍芓秄兹呰
z,z,uei,i,zuei,gap,0,0,
z,z,waei,i,zwaei,gap,0,0,
z,z,wai,i,zwai,gap,0,0,
z,z,wi,i,zwi,attested,25,23,悴㭰惢萃瘁觜嗺嶉醉劑㷷噿
z,z,aak,k,zaak,gap,0,0,
z,z,aek,k,zaek,gap,0,0,
z,z,ak,k,zak,attested,27,24,作岝怍昨柞迮砟秨笮莋酢筰
z,z,ek,k,zek,attested,9,9,寂勣樍績䚐𠴫𡧘𡧯𪄸
z,z,eok,k,zeok,gap,0,0,
z,z,iaak,k,ziaak,gap,0,0,
z,z,iak,k,ziak,gap,0,0,
z,z,iek,k,ziek,gap,0,0,
z,z,ik,k,zik,attested,50,45,即卽垐借唧堲揤畟脊迹庴楖
z,z,iok,k,ziok,gap,0,0,
z,z,iuk,k,ziuk,gap,0,0,
z,z,oek,k,zoek,gap,0,0,
z,z,ok,k,zok,attested,3,3,傶錊𣪻
z,z,uaak,k,zuaak,gap,0,0,
z,z,uek,k,zuek,gap,0,0,
z,z,uk,k,zuk,attested,15,15,則族賊銼鎐蠈鏃鰂鱡鑿𠟭𠟻
z,z,waak,k,zwaak,gap,0,0,
z,z,waek,k,zwaek,gap,0,0,
z,z,yeok,k,zyeok,gap,0,0,
z,z,yk,k,zyk,gap,0,0,
z,z,aach,ch,zaach,gap,0,0,
z,z,ach,ch,zach,attested,10,9,雀燋爵嚼爝皭㩱䶂𩰥
z,z,aech,ch,zaech,gap,0,0,
z,z,och,ch,zoch,attested,2,2,足哫
z,z,oech,ch,zoech,gap,0,0,
z,z,uch,ch,zuch,attested,18,17,摵噈槭踧殧縬蹙蹴顣㗤䙘𠴫
z,z,uech,ch,zuech,gap,0,0,
z,z,aat,t,zaat,gap,0,0,
z,z,aet,t,zaet,gap,0,0,
z,z,at,t,zat,attested,4,4,巀囋囐㩵
z,z,eot,t,zeot,gap,0,0,
z,z,et,t,zet,attested,12,12,尐絕㔢蕝蠽𠯙𢪍𣧖𧓷𨼎𩯰𪇲
z,z,iat,t,ziat,gap,0,0,
z,z,iet,t,ziet,gap,0,0,
z,z,it,t,zit,attested,39,38,岊唧堲揤疾楖嫉愱楶節蝍槉
z,z,oet,t,zoet,gap,0,0,
z,z,ot,t,zot,gap,0,0,
z,z,t,t,zt,gap,0,0,
z,z,uet,t,zuet,gap,0,0,
z,z,ut,t,zut,attested,9,9,卒啐崒捽誶踤㰵䱣𣨛
z,z,waet,t,zwaet,gap,0,0,
z,z,wat,t,zwat,attested,10,10,拶柮撮繓攥㳨䰖𠛱𤁢𨀨
z,z,woet,t,zwoet,gap,0,0,
z,z,wot,t,zwot,attested,9,9,卒倅崪捽椊稡䚝𩩠𪘧
z,z,yeot,t,zyeot,gap,0,0,
z,z,yt,t,zyt,gap,0,0,
z,z,aets,ts,zaets,gap,0,0,
z,z,ats,ts,zats,gap,0,0,
z,z,eots,ts,zeots,gap,0,0,
z,z,ets,ts,zets,gap,0,0,
z,z,aap,p,zaap,gap,0,0,
z,z,aep,p,zaep,gap,0,0,
z,z,ap,p,zap,attested,19,19,帀沞迊韴嘁噆魳𢶍磼雜雥䍼
z,z,eop,p,zeop,gap,0,0,
z,z,ep,p,zep,attested,21,20,亼浹寁崨捷𣶏椄䀹集楫䈉慹
z,z,iep,p,ziep,gap,0,0,
z,z,ip,p,zip,attested,22,21,疌咠倢婕接湒菨睫葺㗱潗誱
z,z,oep,p,zoep,gap,0,0,
z,z,op,p,zop,gap,0,0,
z,z,p,p,zp,gap,0,0,
z,z,yp,p,zyp,gap,0,0,
z,z,eov,v,zeov,gap,0,0,
z,z,ev,v,zev,gap,0,0,
z,z,ov,v,zov,gap,0,0,
z,z,aenn,nn,zaenn,gap,0,0,
z,z,ann,nn,zann,gap,0,0,
z,z,enn,nn,zenn,gap,0,0,
z,z,eonn,nn,zeonn,gap,0,0,
z,z,onn,nn,zonn,gap,0,0,
z,z,aeyh,h,zaeyh,gap,0,0,
z,z,ah,h,zah,gap,0,0,
z,z,ayh,h,zayh,gap,0,0,
z,z,emh,h,zemh,gap,0,0,
z,z,eomh,h,zeomh,gap,0,0,
z,z,ueh,h,zueh,gap,0,0,
z,z,uh,h,zuh,attested,16,11,且咀怚沮苴蛆袓跙稵䃊𧽟
z,z,r,r,zr,gap,0,0,
z,z,,open,z,gap,0,0,
z,z,a,open,za,attested,23,23,姐怚抯借罝唶袓嗟飷蒫瘥褯
z,z,aa,open,zaa,attested,13,13,佐作虘袏蒫蔖艖齹㽨䠡䰈䴾
z,z,ae,open,zae,attested,14,12,左嵳瘥醝鹺躦㝾䑘䣜𠡃𥰭𪘓
z,z,au,open,zau,attested,5,5,㭂湫劋𧂈㡑
z,z,e,open,ze,attested,7,7,祭際穄穧鰶㦣𩯷
z,z,eo,open,zeo,gap,0,0,
z,z,eou,open,zeou,gap,0,0,
z,z,eu,open,zeu,attested,55,47,茮椒焦菬勦僬劁漅誚噍嶕憔
z,z,ia,open,zia,gap,0,0,
z,z,iaeu,open,ziaeu,gap,0,0,
z,z,iau,open,ziau,gap,0,0,
z,z,ie,open,zie,gap,0,0,
z,z,ieu,open,zieu,gap,0,0,
z,z,iou,open,ziou,gap,0,0,
z,z,iu,open,ziu,gap,0,0,
z,z,o,open,zo,attested,25,24,伹作徂阼殂珇胙祖祚租秨粗
z,z,oe,open,zoe,gap,0,0,
z,z,oeu,open,zoeu,gap,0,0,
z,z,ou,open,zou,attested,31,27,酋酒逎啾媨就崷愀㥢揂湫揫
z,z,u,open,zu,attested,13,12,足埾娵掫陬嗺緅聚諏鄹㖩𡸨
z,z,ua,open,zua,attested,3,3,侳𡎬𩛠
z,z,uae,open,zuae,gap,0,0,
z,z,ue,open,zue,attested,3,3,㨹蕝𧑎
z,z,ueo,open,zueo,gap,0,0,
z,z,wa,open,zwa,attested,13,12,坐侳夎座挫㭫痤睉矬硰銼𡋲
z,z,wae,open,zwae,gap,0,0,
z,z,yeo,open,zyeo,gap,0,0,
z,z,yeou,open,zyeou,gap,0,0,
',',aan,n,'aan,attested,5,5,殷黫黰㸶𦎣
',',aen,n,'aen,gap,0,0,
',',an,n,'an,attested,17,15,安侒按洝晏案荌䀂䅁鞌鴳騴
',',en,n,'en,attested,3,3,堰躽𥈔
',',eon,n,'eon,gap,0,0,
